Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
kids-tshirt,,,,,,,,,white,,,4,,,6-12-months,,8,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,white,,,4,,,1-2-years,,9,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,white,,,6,,,0-6-months,,10,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,white,,,6,,,6-12-months,,11,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,white,,,6,,,1-2-years,,12,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,s,,,0-6-months,,13,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,s,,,6-12-months,,14,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,s,,,1-2-years,,15,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,2,,,0-6-months,,16,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,2,,,6-12-months,,17,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,2,,,1-2-years,,18,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,4,,,0-6-months,,19,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,4,,,6-12-months,,20,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,4,,,1-2-years,,21,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,6,,,0-6-months,,22,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,6,,,6-12-months,,23,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,blue,,,6,,,1-2-years,,24,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluetshirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,s,,,0-6-months,,25,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,s,,,6-12-months,,26,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,s,,,1-2-years,,27,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,2,,,0-6-months,,28,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,2,,,6-12-months,,29,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,2,,,1-2-years,,30,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,4,,,0-6-months,,31,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,4,,,6-12-months,,32,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,4,,,1-2-years,,33,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,6,,,0-6-months,,34,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,6,,,6-12-months,,35,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-tshirt,,,,,,,,,yellow,,,6,,,1-2-years,,36,0.0,shopify,deny,manual,200.00,500.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowtsirtkids.jpg?v=1748512700,kg,,100.00,,,,
kids-shoes,kids shoes,<p>Expertly designed kids shoes featuring durable construction and supportive soles for growing feet. These comfortable shoes provide proper arch support while withstanding active play. Available in various sizes to accommodate different developmental stages with easy-to-use closures for independent dressing.</p>,bahadur-startbit,Apparel & Accessories > Shoes > Baby & Toddler Shoes > Baby & Toddler Sneakers,"","",true,Color,pink,product.metafields.shopify.color-pattern,Shoe size,3-5,product.metafields.shopify.shoe-size,Footwear material,cotton,product.metafields.shopify.footwear-material,20,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,1,"",false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,lace-up,pink; white; purple,,cotton; canvas; fleece,,,,,,arch-support,3-5; 4; 4-5,,,unisex,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,true,,,active
kids-shoes,,,,,,,,,pink,,,3-5,,,canvas,,21,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,3-5,,,fleece,,22,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4,,,cotton,,23,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4,,,canvas,,24,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4,,,fleece,,25,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4-5,,,cotton,,26,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4-5,,,canvas,,27,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,pink,,,4-5,,,fleece,,28,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,3-5,,,cotton,,29,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,3-5,,,canvas,,30,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,3-5,,,fleece,,31,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4,,,cotton,,32,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4,,,canvas,,33,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4,,,fleece,,34,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4-5,,,cotton,,35,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4-5,,,canvas,,36,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,white,,,4-5,,,fleece,,37,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,3-5,,,cotton,,38,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,3-5,,,canvas,,39,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,3-5,,,fleece,,40,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4,,,cotton,,41,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4,,,canvas,,42,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4,,,fleece,,43,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4-5,,,cotton,,44,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4-5,,,canvas,,45,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-shoes,,,,,,,,,purple,,,4-5,,,fleece,,46,200.0,shopify,deny,manual,500.00,700.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.00,,,,
kids-brush,kids brush,"<p>Designed specifically for children's delicate oral care needs, this kids brush features soft bristles to protect developing gums while effectively removing plaque. The ergonomic handle provides easy grip for small hands, encouraging proper brushing technique and independence. Recommended by dental professionals for establishing healthy oral hygiene habits early.</p>",bahadur-startbit,Health & Beauty > Personal Care > Oral Care > Toothbrushes > Manual Toothbrushes,"","",true,Color,blue,product.metafields.shopify.color-pattern,Age group,1-2-years,product.metafields.shopify.age-group,Material,Rubber,,50,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,1,"",false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,shirts,,,5,1,,1-2-years; 6-12-months,,,,,,blue; purple; yellow,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.00,true,,,active
kids-brush,,,,,,,,,blue,,,1-2-years,,,plastic,,51,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,blue,,,6-12-months,,,Rubber,,52,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,blue,,,6-12-months,,,plastic,,53,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,purple,,,1-2-years,,,Rubber,,54,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,purple,,,1-2-years,,,plastic,,55,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,purple,,,6-12-months,,,Rubber,,56,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,purple,,,6-12-months,,,plastic,,57,0.0,shopify,deny,manual,1500000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,yellow,,,1-2-years,,,Rubber,,58,0.0,shopify,deny,manual,15000000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,yellow,,,1-2-years,,,plastic,,59,0.0,shopify,deny,manual,15000000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.00,,,,
kids-brush,,,,,,,,,yellow,,,6-12-months,,,Rubber,,60,0.0,shopify,deny,manual,15000000.00,300.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.00,,,,
