Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location,My Custom Location,Snow City Warehouse
kids-shoes,,,,,,,,,pink,,,3-5,,,canvas,,21,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,White,Fabric,Bamboo,Size,S,295,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,pink,,,3-5,,,fleece,,22,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Cotton,Size,M,296,,IN,1499,0,not stocked
kids-shoes,,,,,,,,,pink,,,4,,,cotton,,23,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Cotton,Size,S,297,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,pink,,,4,,,canvas,,24,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Polyester,Size,M,298,,IN,1499,0,not stocked
kids-shoes,,,,,,,,,pink,,,4,,,fleece,,25,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Polyester,Size,S,299,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,pink,,,4-5,,,cotton,,26,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Bamboo,Size,M,300,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,pink,,,4-5,,,canvas,,27,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Green,Fabric,Bamboo,Size,S,301,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,pink,,,4-5,,,fleece,,28,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/kidsshoesp.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Cotton,Size,M,302,,IN,1499,0,not stocked
kids-shoes,,,,,,,,,white,,,3-5,,,cotton,,29,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Cotton,Size,S,303,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,white,,,3-5,,,canvas,,30,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Polyester,Size,M,304,,IN,1499,0,not stocked
kids-shoes,,,,,,,,,white,,,3-5,,,fleece,,31,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Polyester,Size,S,305,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,white,,,4,,,cotton,,32,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Bamboo,Size,M,306,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,white,,,4,,,canvas,,33,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,womens-shirt,Women's Shirt,Color,Blue,Fabric,Bamboo,Size,S,307,,IN,1500,0,not stocked
kids-shoes,,,,,,,,,white,,,4,,,fleece,,34,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Blue,Age group,1-2 years,Material,Rubber,50,,IN,496,0,not stocked
kids-shoes,,,,,,,,,white,,,4-5,,,cotton,,35,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Blue,Age group,1-2 years,Material,plastic,51,,IN,500,0,not stocked
kids-shoes,,,,,,,,,white,,,4-5,,,canvas,,36,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Blue,Age group,6-12 months,Material,Rubber,52,,IN,500,0,not stocked
kids-shoes,,,,,,,,,white,,,4-5,,,fleece,,37,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/lightshoes.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Blue,Age group,6-12 months,Material,plastic,53,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,3-5,,,cotton,,38,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Purple,Age group,1-2 years,Material,Rubber,54,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,3-5,,,canvas,,39,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Purple,Age group,1-2 years,Material,plastic,55,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,3-5,,,fleece,,40,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Purple,Age group,6-12 months,Material,Rubber,56,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4,,,cotton,,41,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Purple,Age group,6-12 months,Material,plastic,57,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4,,,canvas,,42,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Yellow,Age group,1-2 years,Material,Rubber,58,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4,,,fleece,,43,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Yellow,Age group,1-2 years,Material,plastic,59,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4-5,,,cotton,,44,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Yellow,Age group,6-12 months,Material,Rubber,60,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4-5,,,canvas,,45,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-brush,kids brush,Color,Yellow,Age group,6-12 months,Material,plastic,61,,IN,500,0,not stocked
kids-shoes,,,,,,,,,purple,,,4-5,,,fleece,,46,200.0,shopify,deny,manual,500.0,700.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/prupletshirtkids.jpg?v=1748512468,g,,300.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,3.5,Footwear material,Cotton,20,,IN,500,0,not stocked
kids-brush,kids brush,"<p>Designed specifically for children's delicate oral care needs, this kids brush features soft bristles to protect developing gums while effectively removing plaque. The ergonomic handle provides easy grip for small hands, encouraging proper brushing technique and independence. Recommended by dental professionals for establishing healthy oral hygiene habits early.</p>",bahadur-startbit,Health & Beauty > Personal Care > Oral Care > Toothbrushes > Manual Toothbrushes,,,True,Color,blue,product.metafields.shopify.color-pattern,Age group,1-2-years,product.metafields.shopify.age-group,Material,Rubber,,50,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,1.0,,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,shirts,,,5.0,1.0,,1-2-years; 6-12-months,,,,,,blue; purple; yellow,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.0,True,,,active,kids-shoes,kids shoes,Color,Pink,Shoe size,3.5,Footwear material,Canvas,21,,IN,500,0,not stocked
kids-brush,,,,,,,,,blue,,,1-2-years,,,plastic,,51,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,3.5,Footwear material,Fleece,22,,IN,500,0,not stocked
kids-brush,,,,,,,,,blue,,,6-12-months,,,Rubber,,52,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4,Footwear material,Cotton,23,,IN,500,0,not stocked
kids-brush,,,,,,,,,blue,,,6-12-months,,,plastic,,53,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluebrush.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4,Footwear material,Canvas,24,,IN,500,0,not stocked
kids-brush,,,,,,,,,purple,,,1-2-years,,,Rubber,,54,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4,Footwear material,Fleece,25,,IN,500,0,not stocked
kids-brush,,,,,,,,,purple,,,1-2-years,,,plastic,,55,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4.5,Footwear material,Cotton,26,,IN,500,0,not stocked
kids-brush,,,,,,,,,purple,,,6-12-months,,,Rubber,,56,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4.5,Footwear material,Canvas,27,,IN,500,0,not stocked
kids-brush,,,,,,,,,purple,,,6-12-months,,,plastic,,57,0.0,shopify,deny,manual,1500000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/brushblue.jpg?v=1748512252,kg,,100.0,,,,,kids-shoes,kids shoes,Color,Pink,Shoe size,4.5,Footwear material,Fleece,28,,IN,500,0,not stocked
kids-brush,,,,,,,,,yellow,,,1-2-years,,,Rubber,,58,0.0,shopify,deny,manual,15000000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.0,,,,,mens-cap,Men's Cap,Color,Blue,Accessory size,M,Fabric,Faux leather,182,,,500,0,not stocked
kids-brush,,,,,,,,,yellow,,,1-2-years,,,plastic,,59,0.0,shopify,deny,manual,15000000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.0,,,,,mens-cap,Men's Cap,Color,Blue,Accessory size,L,Fabric,Polyester,183,,,500,0,not stocked
kids-brush,,,,,,,,,yellow,,,6-12-months,,,Rubber,,60,0.0,shopify,deny,manual,15000000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.0,,,,,mens-cap,Men's Cap,Color,Blue,Accessory size,L,Fabric,Cotton,184,,,500,0,not stocked
kids-brush,,,,,,,,,yellow,,,6-12-months,,,plastic,,61,0.0,shopify,deny,manual,15000000.0,300.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/yellowbrush.jpg?v=1748512252,kg,,100.0,,,,,mens-cap,Men's Cap,Color,Blue,Accessory size,L,Fabric,Faux leather,185,,,500,0,not stocked
womens-shirt,Women's Shirt,"<p>Expertly crafted women's shirt designed with precision tailoring for a flattering silhouette. Features durable stitching and quality fabric that maintains shape through multiple washes. Versatile enough for professional settings or casual outings, this essential wardrobe piece offers both comfort and style throughout the day.</p>",bahadur-startbit,Apparel & Accessories > Clothing > Clothing Tops > Shirts,,,True,Color,white,product.metafields.shopify.color-pattern,Fabric,cotton,product.metafields.shopify.fabric,Size,m,product.metafields.shopify.size,290,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,1.0,,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,adults,,,,,,white; green; blue,cotton; polyester; bamboo,,,,,,,,,m; s,,female,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,True,,,active,mens-cap,Men's Cap,Color,Black,Accessory size,M,Fabric,Polyester,186,,,500,0,not stocked
womens-shirt,,,,,,,,,white,,,cotton,,,s,,291,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Black,Accessory size,M,Fabric,Cotton,187,,,500,0,not stocked
womens-shirt,,,,,,,,,white,,,polyester,,,m,,292,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Black,Accessory size,M,Fabric,Faux leather,188,,,500,0,not stocked
womens-shirt,,,,,,,,,white,,,polyester,,,s,,293,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Black,Accessory size,L,Fabric,Polyester,189,,,500,0,not stocked
womens-shirt,,,,,,,,,white,,,bamboo,,,m,,294,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Black,Accessory size,L,Fabric,Cotton,190,,,500,0,not stocked
womens-shirt,,,,,,,,,white,,,bamboo,,,s,,295,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/whitew.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Black,Accessory size,L,Fabric,Faux leather,191,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,cotton,,,m,,296,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,M,Fabric,Polyester,192,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,cotton,,,s,,297,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,M,Fabric,Cotton,193,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,polyester,,,m,,298,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,M,Fabric,Faux leather,194,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,polyester,,,s,,299,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,L,Fabric,Polyester,195,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,bamboo,,,m,,300,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,L,Fabric,Cotton,196,,,500,0,not stocked
womens-shirt,,,,,,,,,green,,,bamboo,,,s,,301,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/greenw.jpg?v=1748511466,kg,,300.0,,,,,mens-cap,Men's Cap,Color,Red,Accessory size,L,Fabric,Faux leather,197,,,500,0,not stocked
womens-shirt,,,,,,,,,blue,,,cotton,,,m,,302,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,L,Fabric,Polyester,250,,,500,0,not stocked
womens-shirt,,,,,,,,,blue,,,cotton,,,s,,303,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,L,Fabric,Cotton,251,,,500,0,not stocked
